care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
north 2 2,58.0,unemployed,2.0,200.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,2022-11-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,800.0,-100.0,1778.2,0
east 3 3,65.0,employed,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,46.5,450.0,0.0,120.82,320.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2022-11-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1032.32,467.68000000000006,1670.7,0
east 4 4,62.0,unemployed,4.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,150.0,62.0,450.0,0.0,160.0,200.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-20,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1184.0,-944.0,416.0,0
east 1 1,38.0,unemployed,5.0,2193.0,0.0,255.5,0.0,0.0,0.0,0.0,50.0,175.0,30.5,490.4,0.0,124.0,224.0,50.0,0.0,0.0,0.0,64.1,0.0,0.0,0.0,2022-10-11,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.5,1208.0,1240.5,200.0,0
south 3 3,57.0,unemployed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0
south 2 2,81.0,unemployed,2.0,0.0,405.0,200.0,0.0,0.0,0.0,0.0,0.0,93.0,60.0,350.0,0.0,65.0,70.0,112.6,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2022-11-20,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,605.0,750.6,-145.60000000000002,243.0,3
east 3 3,67.0,unemployed,3.0,1800.0,450.0,320.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,1100.0,0.0,30.0,220.0,325.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,2022-11-20,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,2085.0,485.0,1851.1,0
south 1 1,71.0,retired,1.0,0.0,337.0,300.0,0.0,0.0,0.0,0.0,0.0,60.0,30.5,525.0,0.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,687.5,-50.5,2150.0,0
central 2 2,75.0,employed,1.0,0.0,0.0,180.0,0.0,0.0,1000.0,0.0,0.0,100.0,63.0,350.0,0.0,63.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2022-10-14,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1026.0,154.0,1080.0,0
south 3 3,20.0,student,5.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,72.0,800.0,0.0,73.0,80.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-20,education_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2175.0,-1075.0,460.0,1
north 3 3,81.0,retired,2.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,152.0,72.5,620.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2022-11-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,914.5,-184.5,88.0,0
north 2 2,28.0,employed,2.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,50.0,0.0,200.0,0.0,62.0,200.0,50.0,400.0,0.0,0.0,0.0,52.0,400.0,430.28,2022-11-11,antenatal_check_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,2914.0,206.0,800.0,0
south 1 1,70.0,retired,2.0,0.0,640.0,450.0,300.5,0.0,0.0,0.0,250.0,70.0,30.5,600.0,50.0,60.0,120.0,104.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,2022-10-08,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1390.5,1317.0,73.5,243.0,1
south 3 3,56.0,unemployed,2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,550.0,-50.0,1050.0,0
south 2 2,64.0,unemployed,2.0,1178.0,0.0,200.0,878.0,0.0,0.0,0.0,0.0,150.0,48.0,1080.0,0.0,80.0,300.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2022-12-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,2258.0,-2.0,725.0,0
north 2 2,53.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-31,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0
south 1 1,50.0,unemployed,4.0,0.0,450.0,1180.0,150.0,0.0,0.0,0.0,55.0,75.0,29.5,550.0,250.0,40.0,60.0,104.0,20.0,0.0,0.0,0.0,0.0,120.0,0.0,2022-12-10,medical_transport_assistance,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1780.0,1303.5,476.5,1950.0,1
central 1 1,66.0,employed,3.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1030.0,350.0,80.0,1000.0,0.0,61.56,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-20,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,200.0,2721.56,-2521.56,1190.0,2
central 2 2,45.0,unemployed,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,300.0,0.0,22.0,70.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-08,medical_consumables_assistance,2.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,434.0,-334.0,224.8,2
east 4 4,82.0,retired,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,2100.0,120.0,0.0,200.0,349.1,0.0,0.0,70.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,2022-12-13,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,3707.1,-3407.1,223.0,1
east 2 2,70.0,part-time,4.0,3009.0,370.0,0.0,0.0,0.0,2600.0,40.0,0.0,250.0,52.5,1300.0,0.0,186.0,208.0,0.0,40.0,0.0,0.0,150.0,78.6,2280.0,0.0,2022-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,4545.1,1473.8999999999996,1549.6,0
east 2 2,58.0,unemployed,4.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,63.0,1060.0,0.0,129.0,700.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.28,2022-12-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,2443.0,-1043.0,1443.76,0
central 1 1,72.0,retired,3.0,0.0,352.0,40.0,150.0,0.0,0.0,0.0,0.0,180.0,80.0,600.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2023-03-16,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,1110.0,-568.0,260.0,1
north 1 1,64.0,unemployed,2.0,800.0,0.0,0.0,0.0,0.0,500.0,0.0,219.0,220.0,63.0,450.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,400.0,7573.0,2022-12-12,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1386.0,-86.0,744.45,0
north 2 2,58.0,unemployed,1.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,99.0,52.0,0.0,310.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,2022-12-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,731.0,-211.0,1778.2,0
central 1 1,65.0,unemployed,2.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,500.0,0.0,18.0,30.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2022-12-12,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,837.7,-137.70000000000005,810.0,0
north 2 2,71.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-27,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,0
north 2 2,59.0,unemployed,4.0,3260.0,0.0,0.0,810.0,0.0,0.0,0.0,1600.0,250.0,0.0,1000.0,0.0,70.0,125.0,300.0,0.0,0.0,0.0,46.5,67.5,1100.0,50.0,2022-12-17,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0,4559.0,-489.0,198.3,0
east 2 2,65.0,unemployed,2.0,0.0,224.0,0.0,550.0,0.0,0.0,0.0,0.0,120.0,80.0,400.0,0.0,243.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,108.0,1905.0,2022-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,1061.0,-287.0,1050.0,0
east 2 2,47.0,employed,9.0,4736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.14,46.5,1500.0,0.0,403.0,565.0,50.0,500.0,0.0,0.0,50.55,0.0,1080.5,37.51,2022-12-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4736.0,4499.6900000000005,236.3099999999995,1328.2,0
east 3 3,57.0,unemployed,4.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,50.0,150.0,30.0,600.0,0.0,40.0,121.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1091.0,9.0,1893.76,0
central 1 1,32.0,employed,3.0,3400.0,450.0,0.0,0.0,0.0,850.0,0.0,0.0,160.0,62.0,1100.0,0.0,120.0,450.0,300.0,0.0,0.0,0.0,132.0,120.0,540.0,0.0,2022-11-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,2984.0,1716.0,1970.9,0
central 1 1,37.0,NA,2.0,560.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,100.0,63.0,900.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-22,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1203.0,-43.0,1195.15,0
central 3 3,68.0,unemployed,2.0,0.0,600.0,180.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,360.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,780.0,150.0,745.15,0
central 3 3,74.0,unemployed,2.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,415.0,235.0,745.15,0
south 3 3,84.0,unemployed,4.0,1500.0,0.0,180.0,0.0,0.0,800.0,0.0,0.0,400.0,62.0,1000.0,0.0,100.0,100.0,40.0,0.0,0.0,0.0,167.0,0.0,180.0,0.0,2022-12-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,2049.0,431.0,1637.8,0
central 2 2,91.0,retired,3.0,0.0,0.0,1350.0,0.0,0.0,750.0,0.0,0.0,280.0,47.5,900.0,0.0,229.0,300.0,280.0,0.0,0.0,12.0,0.0,0.0,0.0,2100.0,2022-11-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2048.5,51.5,128.55,0
central 2 2,63.0,unemployed,5.0,1006.0,0.0,0.0,400.0,0.0,0.0,0.0,50.0,120.0,31.0,900.0,0.0,75.0,200.0,0.0,150.0,0.0,0.0,0.0,0.0,296.0,0.0,2022-12-22,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,1822.0,-416.0,1778.2,0
east 2 2,47.0,unemployed,3.0,0.0,516.0,470.0,180.0,0.0,900.0,0.0,261.6,278.91,63.5,560.0,0.0,160.67,169.0,0.0,306.0,0.0,0.0,15.0,0.0,259.9,28.73,2022-12-16,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,2074.58,-8.579999999999927,270.0,0
central 1 1,57.0,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-09,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0
south 1 1,83.0,unemployed,1.0,0.0,0.0,340.0,0.0,0.0,900.0,0.0,0.0,150.0,45.0,0.0,0.0,90.0,40.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,778.09,2022-12-17,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1240.0,1075.0,165.0,157.5,1
east 4 4,49.0,unemployed,3.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,79.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,2022-12-26,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,789.0,81.0,79.92,0
north 1 1,72.0,unemployed,3.0,2000.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,45.5,580.0,0.0,77.9,265.0,0.0,55.0,0.0,0.0,112.0,0.0,1300.0,102.0,2022-12-25,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2521.4,-121.40000000000009,1170.0,0
south 1 1,26.0,unemployed,3.0,400.0,0.0,440.0,0.0,0.0,0.0,0.0,48.0,147.0,21.0,50.0,450.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,130.0,28.46,2022-12-17,others,3.0,1.0,0.0,0.0,0.0,2.0,0.0,840.0,901.0,-61.0,36.0,0
south 3 3,59.0,unemployed,3.0,2177.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31,79.0,900.0,0.0,38.3,20.0,33.65,0.0,0.0,0.0,0.0,0.0,0.0,812.52,2022-12-14,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177.04,1145.26,1031.78,253.65,0
east 4 4,59.0,unemployed,4.0,1200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,70.0,69.75,630.0,0.0,240.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,2023-02-04,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1359.75,40.25,706.8,0
south 2 2,75.0,retired,1.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,510.0,0.0,6.5,0.0,313.42,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2023-01-03,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,999.9200000000001,-136.92000000000007,1360.8,0
north 2 2,73.0,unemployed,3.0,2003.0,0.0,650.0,0.0,0.0,0.0,0.0,56.23,237.16,79.0,660.0,0.0,183.64,129.0,6.67,0.0,0.0,0.0,0.0,10.5,971.34,6500.0,2023-01-16,day_care_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,2333.54,319.46000000000004,590.1,0
north 1 1,49.0,unemployed,6.0,1120.0,650.0,1080.0,0.0,0.0,0.0,0.0,57.0,50.0,0.0,710.0,0.0,109.8,110.0,27.6,0.0,0.0,0.0,0.0,0.0,124.1,9.8,2023-01-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,1188.4999999999998,1661.5000000000002,1778.2,0
north 1 1,63.0,unemployed,3.0,0.0,600.0,0.0,150.0,0.0,0.0,0.0,0.0,130.0,63.0,400.0,0.0,39.0,125.0,47.0,0.0,0.0,0.0,0.0,15.0,0.0,5000.0,2023-01-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,819.0,-69.0,1328.2,0
east 4 4,73.0,unemployed,2.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,54.0,436.0,1398.4,0
central 1 1,63.0,employed,2.0,1200.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,230.0,63.0,1100.0,0.0,0.0,45.0,740.0,0.0,0.0,0.0,0.0,4.35,0.0,640.02,2023-01-15,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2182.35,-482.3499999999999,2080.0,0
south 3 3,71.0,unemployed,4.0,1750.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,250.0,47.5,750.0,0.0,183.8,200.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,897.12,2023-01-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,1781.3,208.70000000000005,1187.8,0
south 3 3,44.0,unemployed,3.0,1120.0,620.0,600.0,0.0,0.0,0.0,0.0,0.0,160.5,63.5,1400.0,150.0,268.0,146.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1099.14,2023-01-14,medical_consumables_assistance,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2340.0,2228.0,112.0,321.0,3
east 4 4,79.0,employed,1.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,80.0,0.0,500.0,0.0,28.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,2023-01-12,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,1428.0,1072.0,1328.2,2
north 2 2,47.0,unemployed,4.0,400.0,0.0,1500.0,0.0,0.0,0.0,0.0,50.0,200.0,31.0,640.0,0.0,260.0,172.0,0.0,300.0,0.0,0.0,0.0,0.0,400.0,0.0,2023-01-14,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,2053.0,-153.0,1080.0,0
north 2 2,67.0,unemployed,2.0,0.0,184.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,63.0,400.0,0.0,265.0,80.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,2023-01-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,1210.0,-846.0,1023.35,0
central 1 1,70.0,unemployed,1.0,0.0,620.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,200.0,1328.2,0
central 1 1,62.0,unemployed,3.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,300.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,392.0,-242.0,1679.92,0
north 3 3,54.0,unemployed,6.0,4229.46,0.0,0.0,650.0,0.0,0.0,0.0,0.0,300.0,79.5,1175.0,0.0,149.9,40.0,400.0,1883.6,0.0,0.0,48.0,111.75,915.0,2064.41,2023-01-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4879.46,5102.75,-223.28999999999996,614.64,0
north 1 1,63.0,unemployed,3.0,960.0,0.0,0.0,350.0,0.0,0.0,0.0,47.0,194.0,20.0,605.0,0.0,170.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,2.75,2023-01-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,2218.0,-908.0,347.4,0
north 2 2,88.0,retired,2.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-17,day_care_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,493.0,127.0,453.2,0
central 1 1,59.0,employed,3.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,63.0,1334.0,0.0,228.0,980.0,200.0,0.0,0.0,0.0,195.0,0.0,666.0,0.0,2023-02-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4640.0,3882.0,758.0,1106.8,0
central 1 1,75.0,unemployed,1.0,0.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,72.0,31.0,270.0,0.0,10.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15930.0,2023-01-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1183.0,-683.0,1297.6,0
central 2 2,29.0,employed,3.0,1700.0,300.0,0.0,0.0,0.0,0.0,0.0,190.0,100.0,0.0,600.0,0.0,70.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,2023-01-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1760.0,240.0,1297.6,0
north 2 2,46.0,unemployed,1.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,35.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-11,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,600.0,10.0,1047.4,0
east 4 4,75.0,employed,1.0,1402.5,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,450.0,0.0,20.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,2023-02-13,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1402.5,1040.0,362.5,200.0,2
north 1 1,60.0,unemployed,3.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,30.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.28,2023-02-19,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,654.5,-174.5,213.6,0
north 1 1,74.0,retired,2.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,61.82,0.0,250.0,350.0,139.29,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2023-02-18,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,950.0,831.1099999999999,118.8900000000001,148.0,1
south 2 2,57.0,unemployed,1.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,93.0,40.0,10.5,100.0,0.0,125.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-03-12,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,378.5,171.5,1114.0,0
south 3 3,58.0,unemployed,1.0,0.0,0.0,300.0,0.0,0.0,750.0,150.0,60.0,93.0,49.0,700.0,0.0,140.0,70.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2023-02-09,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1317.0,-117.0,1079.1,0
south 3 3,69.0,unemployed,1.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,50.0,280.0,0.0,90.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2023-02-10,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,650.0,-55.0,1556.8,0
north 1 1,64.0,unemployed,5.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,78.0,1370.0,0.0,217.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0,1120.0,562.4,2023-02-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,3253.0,-453.0,1247.2,0
north 2 2,64.0,unemployed,5.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,295.0,79.0,800.0,0.0,80.0,110.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,2023-02-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1798.0,602.0,1697.2,0
north 3 3,82.0,retired,3.0,2500.0,0.0,480.0,350.0,0.0,0.0,0.0,0.0,165.0,63.0,1280.0,0.0,110.0,267.6,320.8,0.0,0.0,660.0,0.0,64.0,55.0,0.0,2023-02-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,2985.4,344.5999999999999,1567.6,0
south 2 2,85.0,unemployed,3.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,104.0,49.0,900.0,130.0,10.0,280.0,189.6,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,2023-02-16,day_care_fees_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,240.0,1662.6,-1422.6,382.8,2
central 1 1,72.0,unemployed,4.0,1300.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,120.0,45.0,1167.0,0.0,145.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-16,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,1731.0,179.0,1555.2,0
