,care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
331,north 3 3,81,retired,2.0,0.0,0.0,763.0337910358872,0.0,0.0,0.0,0.0,0.0,158.8782688184313,75.78075321931757,648.056096496233,0.0,31.35755305626934,41.81007074169245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2022-11-15,medical_consumables_assistance,0,0,0,0,0,0,0,763.0337910358872,955.8827423319436,-192.84895129605644,91.98215563172339,0
332,north 2 2,28,employed,2.0,3262.4934721808468,0.0,0.0,0.0,0.0,0.0,0.0,1568.5064770100225,52.283549233667415,0.0,209.13419693466966,0.0,64.8316010497476,209.13419693466966,52.283549233667415,418.2683938693393,0.0,0.0,0.0,54.374891203014116,418.2683938693393,430.28,2022-11-11,antenatal_check_fees_assistance,0,0,0,0,0,0,0,3262.4934721808468,3047.085249338137,215.40822284270976,836.5367877386786,0
333,south 1 1,70,retired,2.0,0.0,671.4049331587443,472.0815936272421,315.24559752219164,0.0,0.0,0.0,262.26755201513447,73.43491456423766,31.99664134584641,629.4421248363228,52.4535104030269,62.94421248363228,125.88842496726456,109.10330163829595,0.0,0.0,0.0,0.0,0.0,34.09478176196748,0.0,2022-10-08,medical_consumables_assistance,2,0,0,0,0,1,1,1458.732124308178,1381.6254640157285,77.10666029244955,254.92406055871072,1
334,south 3 3,56,unemployed,2.0,0.0,0.0,521.0250280768744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.18402695379933,0.0,0.0,72.9435039307624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-15,interim_dialysis_assistance,0,0,0,0,0,0,0,521.0250280768744,573.1275308845618,-52.10250280768743,1094.1525589614362,0
335,south 2 2,64,unemployed,2.0,1227.268661794979,0.0,208.36479826739878,914.7214643938806,0.0,0.0,0.0,0.0,156.2735987005491,50.00755158417571,1125.1699106439535,0.0,83.34591930695952,312.5471974010982,0.0,0.0,0.0,625.0943948021963,0.0,0.0,0.0,0.0,2022-12-17,interim_dialysis_assistance,0,0,0,0,0,0,0,2350.3549244562582,2352.438572438932,-2.083647982673988,755.3223937193206,0
336,north 2 2,53,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-31,medical_transport_assistance,0,0,0,0,0,0,0,0.0,0.0,0.0,2128.6351502231932,0
337,south 2 2,70,unemployed,2.0,0.0,416.82002246149943,1083.7320583998985,0.0,0.0,0.0,0.0,58.354803144609924,187.56901010767476,20.841001123074975,208.41001123074972,0.0,234.46126263459345,130.2562570192186,312.6150168461246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-15,others,2,0,0,0,0,0,2,1500.552080861398,1152.507362106046,348.04471875535205,0.0,3
338,south 1 1,50,unemployed,4.0,0.0,469.1763285482881,1230.2845948599554,156.39210951609604,0.0,0.0,0.0,57.34377348923521,78.19605475804802,30.75711487149889,573.4377348923522,260.65351586016004,41.70456253762561,62.556843806438415,108.43186259782658,20.852281268812806,0.0,0.0,0.0,0.0,125.11368761287683,0.0,2022-12-10,medical_transport_assistance,4,0,0,1,1,2,0,1855.8530329243397,1359.0474316948746,496.8056012294651,2033.0974237092485,1
339,central 1 1,66,employed,3.0,0.0,0.0,208.94993104267456,0.0,0.0,0.0,0.0,1076.092144869774,365.6623793246805,83.57997241706983,1044.7496552133728,0.0,64.31478877493524,0.0,208.94993104267456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-20,medical_transport_assistance,3,0,0,0,0,3,0,208.94993104267456,2843.3488716425068,-2634.3989405998323,1243.2520897039137,2
340,central 2 2,45,unemployed,2.0,0.0,0.0,0.0,103.57860690091172,0.0,0.0,0.0,0.0,0.0,18.64414924216411,310.73582070273517,0.0,22.787293518200578,72.5050248306382,0.0,24.858865656218814,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-08,medical_consumables_assistance,2,0,1,0,0,1,0,103.57860690091172,449.5311539499569,-345.95254704904517,232.84470831324955,2
341,east 4 4,82,retired,1.0,0.0,0.0,312.68284899659545,0.0,0.0,0.0,0.0,2188.7799429761685,125.07313959863819,0.0,208.455232664397,363.85860861570495,0.0,0.0,72.95933143253895,0.0,0.0,904.6957097634829,0.0,0.0,0.0,0.0,2022-12-13,medical_consumables_assistance,2,0,0,0,0,0,1,312.68284899659545,3863.82196505093,-3551.139116054335,232.42758442080265,1
342,east 2 2,70,part-time,4.0,3136.2089754358526,385.64218042913444,0.0,0.0,0.0,2709.9180246371607,41.6910465328794,0.0,260.56904083049625,54.719498574404206,1354.9590123185803,0.0,193.8633663778892,216.79344197097285,0.0,41.6910465328794,0.0,0.0,156.34142449829773,81.92290643710801,2376.3896523741255,0.0,2022-12-13,interim_dialysis_assistance,0,0,0,0,0,0,0,6273.460227035027,4737.249389914754,1536.2108371202733,1615.1111426837476,0
343,east 2 2,58,unemployed,4.0,1458.870078615248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.031560725366,65.64915353768616,1104.5730595229736,0.0,134.4244572438336,729.435039307624,312.6150168461246,0.0,0.0,0.0,0.0,0.0,0.0,7172.28,2022-12-15,interim_dialysis_assistance,0,0,0,0,0,0,0,1458.870078615248,2545.728287183608,-1086.85820856836,1504.4701890725362,0
344,central 1 1,72,retired,3.0,0.0,363.1758040294001,41.269977730613654,154.7624164898012,0.0,0.0,0.0,0.0,185.71489978776142,82.53995546122731,619.0496659592048,0.0,185.71489978776142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.22246102857389,0.0,2023-03-16,medical_transport_assistance,0,0,0,0,0,0,0,559.208198249815,1145.2418820245289,-586.0336837747138,268.25485524898875,1
345,north 1 1,64,unemployed,2.0,833.9113862701298,0.0,0.0,0.0,0.0,521.1946164188311,0.0,228.28324199144802,229.3256312242857,65.67052166877272,469.075154776948,0.0,26.059730820941557,0.0,0.0,0.0,0.0,0.0,0.0,9.38150309553896,416.9556931350649,7573.0,2022-12-12,interim_dialysis_assistance,0,0,0,0,0,0,0,1355.1060026889609,1444.7514767129999,-89.64547402403895,776.0066643859977,0
346,north 2 2,58,unemployed,1.0,0.0,0.0,541.6316614157336,0.0,0.0,0.0,0.0,103.11833553876465,54.16316614157335,0.0,322.8957981516873,0.0,0.0,62.49596093258464,0.0,0.0,0.0,0.0,0.0,0.0,218.73586326404623,0.0,2022-12-19,interim_dialysis_assistance,0,0,0,0,0,0,0,541.6316614157336,761.4091240286562,-219.77746261292265,1852.1719621720333,0
347,central 1 1,65,unemployed,2.0,0.0,0.0,729.6724629863636,0.0,0.0,0.0,0.0,104.23892328376623,104.23892328376623,0.0,521.1946164188311,0.0,18.76300619107792,31.271676985129865,93.50231418553831,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2022-12-12,medical_transport_assistance,0,0,0,0,0,0,0,729.6724629863636,873.2094603481097,-143.53699736174607,844.3352785985064,0
348,north 2 2,71,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-27,medical_transport_assistance,0,0,0,0,0,0,0,0.0,0.0,0.0,2227.0933964671103,0
349,north 2 2,59,unemployed,4.0,3396.3462117586,0.0,0.0,843.877432982965,0.0,0.0,0.0,1666.9183861391903,260.4559978342485,0.0,1041.823991336994,0.0,72.92767939358957,130.22799891712424,312.5471974010982,0.0,0.0,0.0,48.44481559717022,70.32311941524709,1146.0063904706933,50.0,2022-12-17,medical_consumables_assistance,0,0,0,0,0,0,0,4240.223644741565,4749.675576505355,-509.45193176379,206.59369748212592,0
350,east 2 2,65,unemployed,2.0,0.0,233.46986058412463,0.0,573.2518898270916,0.0,0.0,0.0,0.0,125.07313959863819,83.3820930657588,416.910465328794,0.0,253.27310768724234,62.536569799319096,52.11380816609925,0.0,0.0,0.0,0.0,0.0,112.56582563877437,1905.0,2022-12-13,interim_dialysis_assistance,0,0,0,0,0,0,0,806.7217504112164,1105.855009284626,-299.13325887340966,1094.3899714880843,0
351,east 2 2,47,employed,9.0,4935.684462598996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.96348658252924,48.460584356176795,1563.2446566508645,0.0,419.99173108686557,588.822154005159,52.10815522169548,521.0815522169548,0.0,0.0,52.68134492913413,0.0,1126.0572343408394,37.51,2022-12-14,interim_dialysis_assistance,0,0,0,0,0,0,0,4935.684462598996,4689.410899390219,246.27356320877666,1384.2010353091189,0
352,east 3 3,57,unemployed,4.0,0.0,0.0,1145.634996335222,0.0,0.0,0.0,0.0,52.07431801523737,156.2229540457121,31.24459080914242,624.8918161828484,0.0,41.659454412189895,126.01984959687442,0.0,104.14863603047473,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-20,interim_dialysis_assistance,0,0,0,0,0,0,0,1145.634996335222,1136.2616190924794,9.373377242742725,1972.3252096907183,0
353,central 1 1,32,employed,3.0,3552.863979162878,470.2319972421456,0.0,0.0,0.0,888.2159947907195,0.0,0.0,167.19359901942954,64.78751962002896,1149.4559932585782,0.0,125.39519926457217,470.2319972421456,313.4879981614304,0.0,0.0,0.0,137.9347191910294,125.39519926457217,564.2783966905747,0.0,2022-11-18,interim_dialysis_assistance,0,0,0,0,0,0,0,4911.311971195743,3118.1606217123613,1793.151349483382,2059.5116519212106,0
354,central 1 1,37,,2.0,584.9419995778438,0.0,0.0,626.7235709762612,0.0,0.0,0.0,0.0,104.45392849604353,65.80597495250743,940.0853564643918,0.0,41.78157139841741,104.45392849604353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-22,interim_dialysis_assistance,0,0,0,0,0,0,0,1211.665570554105,1256.5807598074036,-44.91518925329872,1248.3811264204644,0
355,central 3 3,68,unemployed,2.0,0.0,627.0926805026769,188.1278041508031,156.77317012566922,0.0,0.0,0.0,0.0,0.0,0.0,313.54634025133845,0.0,0.0,376.2556083016062,125.41853610053539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-16,interim_dialysis_assistance,0,0,0,0,0,0,0,971.9936547791492,815.2204846534801,156.77317012566922,778.7968514609495,0
356,central 3 3,74,unemployed,2.0,0.0,0.0,679.1603230657627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.4961938394576,0.0,5.2243101774289435,20.897240709715774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-19,interim_dialysis_assistance,0,0,0,0,0,0,0,679.1603230657627,433.6177447266023,245.54257833916034,778.5789457422354,0
357,south 3 3,84,unemployed,4.0,1562.7359870054909,0.0,187.5283184406589,0.0,0.0,833.4591930695951,0.0,0.0,416.72959653479757,64.59308746289362,1041.823991336994,0.0,104.18239913369939,104.18239913369939,41.67295965347976,0.0,0.0,0.0,173.98460655327798,0.0,187.5283184406589,0.0,2022-12-17,interim_dialysis_assistance,0,0,0,0,0,0,0,2583.7234985157447,2134.6973582495007,449.0261402662444,1706.2993330117285,0
358,central 2 2,91,retired,3.0,0.0,0.0,1411.0898875321202,0.0,0.0,783.9388264067335,0.0,0.0,292.6704951918472,49.64945900575979,940.7265916880801,0.0,239.3626549961893,313.57553056269336,292.6704951918472,0.0,0.0,12.543021222507736,0.0,0.0,0.0,2100.0,2022-11-15,medical_consumables_assistance,0,0,0,0,0,0,0,2195.028713938854,2141.198247858925,53.83046607992903,134.36711484611413,0
359,central 2 2,63,unemployed,5.0,1047.5079772842303,0.0,0.0,416.504165918183,0.0,0.0,0.0,52.063020739772874,124.95124977545488,32.27907285865918,937.1343733159117,0.0,78.0945311096593,208.2520829590915,0.0,156.1890622193186,0.0,0.0,0.0,0.0,308.2130827794554,0.0,2022-12-22,interim_dialysis_assistance,0,0,0,0,0,0,0,1464.0121432024132,1897.1764757573235,-433.1643325549103,1851.5692695892824,0
360,east 2 2,47,unemployed,3.0,0.0,537.6395015261497,489.71039867691934,187.5486633230755,0.0,937.7433166153775,0.0,272.5707240295364,290.6066538191055,66.16300067230718,583.4847303384571,0.0,167.40802075621409,176.08735611999865,0.0,318.83272764922833,0.0,0.0,15.629055276922957,0.0,270.79943109815173,28.73,2022-12-16,medical_consumables_assistance,0,0,0,0,0,0,0,2152.641880141522,2161.581699759922,-8.939819618399932,281.3229949846132,0
361,central 1 1,57,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-09,medical_transport_assistance,0,0,0,0,0,0,0,0.0,0.0,0.0,1751.7816480702193,0
362,south 1 1,83,unemployed,1.0,0.0,0.0,354.22015705457795,0.0,0.0,937.6415922032945,0.0,0.0,156.2735987005491,46.88207961016472,0.0,0.0,93.76415922032945,41.67295965347976,0.0,0.0,0.0,781.3679935027454,0.0,0.0,0.0,778.09,2022-12-17,medical_consumables_assistance,2,0,0,0,0,1,1,1291.8617492578724,1119.9607906872684,171.900958570604,164.08727863557655,1
363,east 4 4,49,unemployed,3.0,0.0,0.0,905.5047500716048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.3240230214275,0.0,82.22399454673193,41.63240230214275,0.0,0.0,0.0,0.0,0.0,0.0,281.0187155394635,0.0,2022-12-26,interim_dialysis_assistance,0,0,0,0,0,0,0,905.5047500716048,821.1991354097657,84.30561466183907,83.18153979968122,0
364,north 1 1,72,unemployed,3.0,2081.8445567783037,416.3689113556607,0.0,0.0,0.0,0.0,0.0,0.0,89.51931594146706,47.36196366670641,603.734921465708,0.0,81.08784548651494,275.84440377312524,0.0,57.25072531140335,0.0,0.0,116.58329517958501,0.0,1353.1989619058972,102.0,2022-12-25,medical_transport_assistance,0,0,0,0,0,0,0,2498.2134681339644,2624.5814327304074,-126.36796459644303,1217.8790657153077,0
365,south 1 1,26,unemployed,3.0,416.72959653479757,0.0,458.40255618827734,0.0,0.0,0.0,0.0,50.00755158417571,153.1481267265381,21.878303818076873,52.091199566849696,468.82079610164726,52.091199566849696,0.0,0.0,5.20911995668497,0.0,0.0,0.0,0.0,135.4371188738092,28.46,2022-12-17,others,3,1,0,0,0,2,0,875.1321527230749,938.6834161946315,-63.55126347155663,37.50566368813178,0
366,south 3 3,59,unemployed,3.0,2268.8307648767986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.44314029048383,82.33088525027887,937.9467939905187,0.0,39.914846899818734,20.84326208867819,35.068788464201056,0.0,0.0,0.0,0.0,0.0,0.0,812.52,2022-12-14,medical_consumables_assistance,0,0,0,0,0,0,0,2268.8307648767986,1193.5477169839794,1075.2830478928192,264.34467143966117,0
367,east 1 1,16,unemployed,3.0,3556.1444009529173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.16053550632992,63.71968800928303,1027.7369033755328,0.0,133.60579743881925,143.8831664725746,128.4671129219416,0.0,0.0,0.0,0.0,0.0,822.1895227004262,12000.0,2023-04-21,education_fees_assistance,0,0,0,0,0,0,0,3556.1444009529173,2473.762726424907,1082.3816745280099,4275.385518042216,0
368,east 4 4,59,unemployed,4.0,1243.484527859912,0.0,207.24742130998536,0.0,0.0,0.0,0.0,0.0,72.53659745849488,72.2775381818574,652.8293771264539,0.0,248.69690557198243,103.62371065499268,0.0,0.0,0.0,0.0,0.0,0.0,259.0592766374817,0.0,2023-02-04,interim_dialysis_assistance,0,0,0,0,0,0,0,1450.7319491698975,1409.023405631263,41.70854353863455,732.4123869094882,0
369,south 2 2,75,retired,1.0,0.0,897.4422882432008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.795947822646625,530.3540753233284,0.0,6.759414685493401,0.0,325.92857703497566,0.0,0.0,0.0,0.0,129.98874395179618,0.0,0.0,2023-01-03,medical_transport_assistance,0,0,0,0,0,0,0,897.4422882432008,1039.8267588182403,-142.38447057503944,1415.1094621568338,0
370,north 2 2,73,unemployed,3.0,2079.9542542119457,0.0,674.9726736084697,0.0,0.0,0.0,0.0,58.39032836462192,246.27156811228411,82.03514033087555,685.3568685870615,0.0,190.69535658686056,133.95611522383476,6.926258050720758,0.0,0.0,0.0,0.0,10.903404727521433,1008.65839505054,6500.0,2023-01-16,day_care_fees_assistance,0,0,0,0,0,0,0,2754.9269278204156,2423.1934350343204,331.733492786095,612.7713456867046,0
371,north 1 1,49,unemployed,6.0,1163.2804134089615,675.1180970677009,1121.7346843586415,0.0,0.0,0.0,0.0,59.202663896706085,51.93216131290007,0.0,737.436690643181,0.0,114.04302624312855,114.25075488838016,28.666553044720843,0.0,0.0,0.0,0.0,0.0,128.89562437861798,9.8,2023-01-14,interim_dialysis_assistance,0,0,0,0,0,0,0,2960.133194835304,1234.4274744076345,1725.7057204276696,1846.9153849319782,0
372,central 3 3,49,unemployed,5.0,0.0,0.0,930.7204272397614,517.0669040220897,0.0,0.0,0.0,0.0,0.0,0.0,413.65352321767176,186.1440854479523,144.77873312618513,103.41338080441794,331.9569523821816,206.82676160883588,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-23,medical_consumables_assistance,5,0,0,2,2,1,0,1447.7873312618513,1386.7734365872445,61.01389467460658,0.0,2
373,south 1 1,86,unemployed,1.0,0.0,0.0,446.61658729094063,0.0,0.0,0.0,0.0,0.0,72.7050258380601,27.52404549583704,529.7080453915808,62.31859357548009,27.00472388270804,57.12537744419008,31.159296787740043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-14,household_living_assistance,1,0,0,0,0,0,1,446.61658729094063,807.5451084155961,-360.9285211246555,0.0,1
374,north 1 1,63,unemployed,3.0,0.0,623.255979486947,0.0,155.81399487173675,0.0,0.0,0.0,0.0,135.03879555550517,65.44187784612943,415.50398632463134,0.0,40.51163866665156,129.84499572644728,48.82171839314418,0.0,0.0,0.0,0.0,15.581399487173675,0.0,5000.0,2023-01-13,interim_dialysis_assistance,0,0,0,0,0,0,0,779.0699743586838,850.7444119996826,-71.6744376409989,1379.6809865909383,0
375,east 4 4,73,unemployed,2.0,0.0,0.0,508.8803644566265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15594068101795,24.92475254481436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-15,interim_dialysis_assistance,0,0,0,0,0,0,0,508.8803644566265,56.080693225832306,452.7996712307942,1452.2822482778502,0
376,central 1 1,63,employed,2.0,1246.237627240718,0.0,0.0,519.2656780169658,0.0,0.0,0.0,0.0,238.86221188780428,65.42747543013769,1142.3844916373248,0.0,0.0,46.73391102152692,768.5132034651094,0.0,0.0,0.0,0.0,4.5176113987476025,0.0,640.02,2023-01-15,medical_transport_assistance,0,0,0,0,0,0,0,1765.5033052576837,2266.4389048406506,-500.935599582967,2160.145220550578,0
377,south 3 3,71,unemployed,4.0,1817.6256459515025,0.0,249.27437430192035,0.0,0.0,0.0,0.0,0.0,259.6608065645004,49.33555324725507,778.9824196935011,0.0,190.90262498622067,207.72864525160028,0.0,0.0,0.0,0.0,0.0,0.0,363.5251291903005,897.12,2023-01-14,interim_dialysis_assistance,0,0,0,0,0,0,0,2066.900020253423,1850.135178933378,216.76484132004495,1233.700424149254,0
378,south 3 3,44,unemployed,3.0,1163.2804134089615,643.9588002799609,623.1859357548009,0.0,0.0,0.0,0.0,0.0,166.70223781440924,65.9538448673831,1454.100516761202,155.79648393870022,278.3563846371444,151.6419110336682,0.0,41.545729050320055,0.0,0.0,0.0,0.0,0.0,1099.14,2023-01-14,medical_consumables_assistance,3,0,0,1,0,2,0,2430.4251494437235,2314.0971081028274,116.32804134089616,333.4044756288185,3
379,east 4 4,79,employed,1.0,2597.1917643124684,0.0,0.0,0.0,0.0,0.0,0.0,675.2698587212418,83.11013645799899,0.0,519.4383528624936,0.0,29.088547760299644,51.94383528624937,0.0,0.0,0.0,0.0,0.0,0.0,124.66520468699848,0.0,2023-01-12,interim_dialysis_assistance,1,0,0,0,0,0,1,2597.1917643124684,1483.5159357752818,1113.6758285371864,1379.8360405439282,2
380,north 2 2,47,unemployed,4.0,415.45729050320057,0.0,1557.9648393870023,0.0,0.0,0.0,0.0,51.93216131290007,207.72864525160028,32.19794001399804,664.7316648051209,0.0,270.0472388270804,178.64663491637626,0.0,311.59296787740044,0.0,0.0,0.0,0.0,415.45729050320057,0.0,2023-01-14,medical_transport_assistance,0,0,0,0,0,0,0,1973.4221298902028,2132.334543507677,-158.91241361747421,1121.7346843586415,0
381,north 2 2,67,unemployed,2.0,0.0,191.06918760608988,186.91550961465316,0.0,0.0,0.0,0.0,0.0,186.91550961465316,65.4204283651286,415.36779914367366,0.0,275.1811669326838,83.07355982873473,230.5291285247389,0.0,0.0,0.0,0.0,0.0,0.0,323.0,2023-01-16,interim_dialysis_assistance,0,0,0,0,0,0,0,377.98469722074304,1256.487592409613,-878.5028951888698,1062.666593134196,0
382,central 1 1,70,unemployed,1.0,0.0,643.6753976210163,186.87350253513375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0930625975938,0.0,51.909306259759376,51.909306259759376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-18,interim_dialysis_assistance,0,0,0,0,0,0,0,830.54890015615,622.9116751171125,207.6372250390375,1378.9188114842482,0
383,central 1 1,62,unemployed,3.0,0.0,0.0,155.81399487173675,0.0,0.0,0.0,0.0,0.0,0.0,64.40311788031785,311.6279897434735,0.0,0.0,31.16279897434735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-13,interim_dialysis_assistance,0,0,0,0,0,0,0,155.81399487173675,407.1939065981387,-251.37991172640196,1745.0336417661867,0
384,north 3 3,54,unemployed,6.0,4391.953729415505,0.0,0.0,674.9726736084697,0.0,0.0,0.0,0.0,311.52584935775525,82.55435007980515,1220.1429099845413,0.0,155.65908272909172,41.536779914367365,415.36779914367366,1955.9669661675591,0.0,0.0,49.84413589724084,116.04337888576383,950.1538405411535,2064.41,2023-01-16,interim_dialysis_assistance,0,0,0,0,0,0,0,5066.926403023975,5298.795092700952,-231.86868967697723,638.254160164169,0
385,north 1 1,63,unemployed,3.0,996.8827179448168,0.0,0.0,363.4468242507145,0.0,0.0,0.0,48.80571639938166,201.45338258468172,20.768389957183683,628.2437962048065,0.0,176.5313146360613,417.44463813939205,0.0,0.0,0.0,0.0,0.0,0.0,809.9672083301637,2.75,2023-01-16,interim_dialysis_assistance,0,0,0,0,0,0,0,1360.3295421955313,2303.2144462516703,-942.8849040561392,360.74693355628057,0
386,north 2 2,88,retired,2.0,0.0,0.0,643.7477430633473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.8108072975105,0.0,0.0,20.766056227849912,8.306422491139966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-17,day_care_fees_assistance,0,0,0,0,0,0,0,643.7477430633473,511.8832860165004,131.86445704684695,470.558834123079,0
387,central 1 1,59,employed,3.0,4800.940818113534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.49207256735417,65.18518783214496,1380.270485207641,0.0,235.90829882109605,1013.991810722255,206.93710422903163,0.0,0.0,0.0,201.76367662330586,0.0,689.1005570826753,0.0,2023-02-18,interim_dialysis_assistance,0,0,0,0,0,0,0,4800.940818113534,4016.649193085504,784.2916250280299,1145.189934803461,0
388,central 1 1,75,unemployed,1.0,0.0,0.0,311.5594068101795,207.70627120678634,0.0,0.0,0.0,0.0,74.77425763444307,32.19447203705188,280.40346612916153,0.0,10.385313560339316,830.8250848271454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15930.0,2023-01-15,interim_dialysis_assistance,0,0,0,0,0,0,0,519.2656780169658,1228.5825941881412,-709.3169161711753,1347.5982875896295,0
389,central 2 2,29,employed,3.0,1765.5033052576837,311.5594068101795,0.0,0.0,0.0,0.0,0.0,197.320957646447,103.85313560339317,0.0,623.118813620359,0.0,72.69719492237522,103.85313560339317,207.70627120678634,0.0,0.0,0.0,0.0,0.0,519.2656780169658,0.0,2023-01-15,interim_dialysis_assistance,0,0,0,0,0,0,0,2077.0627120678632,1827.8151866197197,249.2475254481436,1347.5982875896295,0
390,north 2 2,46,unemployed,1.0,0.0,0.0,633.786002153364,0.0,0.0,0.0,0.0,519.4967230765279,0.0,0.0,36.36477061535695,0.0,0.0,67.53457399994863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-11,interim_dialysis_assistance,0,0,0,0,0,0,0,633.786002153364,623.3960676918335,10.389934461530558,1088.2417355007108,0
391,east 4 4,75,employed,1.0,1451.9139766400451,0.0,0.0,0.0,0.0,0.0,0.0,362.3314736713125,0.0,0.0,465.85475186311606,0.0,20.704655638360716,124.22793383016429,103.52327819180357,0.0,0.0,0.0,0.0,0.0,0.0,822.0,2023-02-13,household_living_assistance,1,0,0,0,0,0,1,1451.9139766400451,1076.642093194757,375.271883445288,207.04655638360714,2
392,north 1 1,60,unemployed,3.0,0.0,0.0,496.59563185865005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.5584048674844,0.0,31.037226991165628,77.07578036139464,0.0,0.0,0.0,0.0,0.0,0.0,103.45742330388542,30.28,2023-02-19,medical_transport_assistance,0,0,0,0,0,0,0,496.59563185865005,677.1288355239301,-180.53320366528007,220.98505617709927,0
393,north 1 1,74,retired,2.0,0.0,0.0,982.9512450879002,0.0,0.0,0.0,0.0,0.0,63.96425891719368,0.0,258.67138028628955,362.1399324008054,144.12134624030907,31.040565634354746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2023-02-18,medical_consumables_assistance,2,0,0,0,0,1,1,982.9512450879002,859.9374834789523,123.01376160894796,153.13345712948342,1
